           0.       3.69541         INDEF         INDEF         INDEF         INDEF         INDEF         INDEF         INDEF      111.7566         INDEF      113.9538         INDEF    -0.7802438         INDEF         INDEF            0.     -1.419157         INDEF         INDEF         INDEF         INDEF         INDEF         INDEF       INDEF       INDEF         INDEF         INDEF         INDEF         INDEF         INDEF         INDEF         INDEF         INDEF           1           0       INDEF       INDEF         INDEF         INDEF
    0.9028552      2.781648    0.01191977    0.06077913    0.04297733     0.1294442    0.03228851      84.52693      7.891243      111.6302    0.01673407      113.8736    0.01506209     -1.215227     0.2167543     0.1783653     0.9747753     -1.110755   0.004662568   0.004642542       3.69541       3.69541     -1.419157     -1.419157           1           1   -0.02176532    0.01180097    0.03311912    0.01226864  -7.257116E-4    0.01093988  -0.006862353    0.01059749          13           0          10           0   3.068033E-4            2.
    0.9118838      2.766144    0.01216511    0.06203011    0.04386191     0.1203809    0.03286545      84.25908      8.595327      111.6296    0.01702609      113.8707    0.01548425     -1.218594     0.2190625     0.1797666     0.9772032     -1.104687   0.004785427   0.004764431       3.69541       3.69541     -1.419157     -1.419157           1           1   -0.02238674    0.01249507    0.03109477    0.01270916    -0.0014055    0.01168274  -0.006112998    0.01129311          13           0          10           0   0.001125163            2.
    0.9210026      2.751996    0.01303153    0.06644803    0.04698585     0.1119581    0.03482331      82.87527       9.74885      111.6291     0.0180416      113.8668    0.01657734     -1.228484     0.2257248     0.1837426     0.9796371      -1.09912   0.005153537   0.005129077       3.69541       3.69541     -1.419157     -1.419157           1           1   -0.02105752    0.01406578    0.03010816    0.01417262  -0.001989056    0.01351312  -0.002900632    0.01300966          13           0          10           0   0.003374977            2.
    0.9302126      2.736456     0.0134773      0.068721    0.04859309     0.1032458    0.03554873      82.39013      10.74215      111.6291    0.01842037      113.8668    0.01709195     -1.245578     0.2282578     0.1832546     0.9820771     -1.092971   0.005360543   0.005334266       3.69541       3.69541     -1.419157     -1.419157           1           1   -0.02017168     0.0148021    0.02830885    0.01477079  -0.002555431    0.01434606  -0.001259829    0.01379959          13           0          50           2   0.003356661            2.
    0.9395148      2.721122    0.01367469    0.06972751    0.04930479     0.0955361    0.03555545      82.39013      11.56422      111.6288    0.01845188      113.8642    0.01726314     -1.263464     0.2283829     0.1807593     0.9845231      -1.08687   0.005470048   0.005442569       3.69541       3.69541     -1.419157     -1.419157           1           1   -0.02073446    0.01501699    0.02596037    0.01479506   -0.00328899    0.01454572  -0.001254144    0.01398729          13           0          50           2   0.001440057            2.
    0.9489099      2.706916    0.01386568    0.07070138    0.04999342    0.09023856    0.03552409      82.39013      12.19838      111.6285     0.0185132      113.8621    0.01741837     -1.277565     0.2296631     0.1797663     0.9869752     -1.081187   0.005575836   0.005547252       3.69541       3.69541     -1.419157     -1.419157           1           1   -0.02109996    0.01520143    0.02391549    0.01484011  -0.003962293    0.01471307  -0.001394591    0.01414381          13           0          10           0   3.363282E-4            2.
     0.958399      2.691577    0.01416799    0.07224286    0.05108342    0.08338491    0.03567021      82.34686       13.2079      111.6282    0.01863685        113.86    0.01766251      -1.29634     0.2310291     0.1782164     0.9894335     -1.075017   0.005730228   0.005700155       3.69541       3.69541     -1.419157     -1.419157           1           1   -0.02100769    0.01547154    0.02184414    0.01499864  -0.004584895    0.01499113  -0.001650756    0.01440732          13           0          10           0   0.002081829            2.
     0.967983      2.676664    0.01476021    0.07526262    0.05321871    0.07774653    0.03658335      81.86321      14.48579      111.6274    0.01918685       113.859    0.01829579      -1.31198     0.2339512     0.1783191     0.9918978     -1.068985   0.006003811   0.005970727       3.69541       3.69541     -1.419157     -1.419157           1           1   -0.01937004    0.01626774    0.02014372    0.01575361  -0.005340716    0.01586679  -0.001520458    0.01524328          13           0          50           2   0.001505061            2.
    0.9776628      2.661415     0.0149454    0.07620687    0.05388639    0.07350205    0.03643778      81.86321       15.2277      111.6272    0.01921479      113.8573    0.01840335     -1.325894     0.2324103     0.1752858     0.9943683     -1.062782   0.006114301       0.00608       3.69541       3.69541     -1.419157     -1.419157           1           1   -0.01836518    0.01648354    0.01764573     0.0159022  -0.006680506    0.01609259  -0.002443756    0.01545057          13           0          50           2   0.002476136            2.
    0.9874394      2.645461    0.01517684    0.07738701    0.05472088    0.06847617    0.03642077      81.86321      16.29522      111.6272    0.01929515      113.8573    0.01857653     -1.340152     0.2314287     0.1726885     0.9968449     -1.056253   0.006246656   0.006211026       3.69541       3.69541     -1.419157     -1.419157           1           1   -0.01713237    0.01671001    0.01532499    0.01608771  -0.007878191    0.01632683  -0.003100273     0.0156656          13           0          46           0   0.003668513            2.
    0.9973138      2.634682    0.01628374     0.0830311    0.05871185    0.06847617     0.0381933      80.49983      17.08827      111.6272    0.02043094      113.8573    0.01968124     -1.358608     0.2386117     0.1756295     0.9993278     -1.051821   0.006731208   0.006689827       3.69541       3.69541     -1.419157     -1.419157           1           1    -0.0141232    0.01794624    0.01436003    0.01733435  -0.009376963    0.01764311  -2.117182E-4    0.01690364          13           0          34           0   0.002471259            2.
     1.007287      2.618463    0.01617876     0.0824958    0.05833334    0.06477568    0.03763838       81.0223      17.76798      111.6267    0.02025902      113.8559    0.01958488     -1.361875     0.2359325      0.173241      1.001817     -1.045116   0.006729277   0.006687892      9.128638      14.22608     -2.401015     -2.882713           3           5   -0.01406995    0.01778499    0.01180334    0.01712112   -0.01048818    0.01742572  -0.002531427    0.01668289          13           0          18           0   0.001784054            2.
      1.01736      2.599884    0.01666226     0.0849612    0.06007664     0.0564942     0.0381049      80.42984      20.53722      111.6271    0.02053579      113.8578    0.02002314     -1.382379      0.236079     0.1707774      1.004312     -1.037385   0.006980778   0.006936132      9.128638      14.22608     -2.401015     -2.882713           3           5   -0.01184663    0.01802886    0.01092236    0.01738629   -0.01087044    0.01772108  -9.136602E-4    0.01695965          13           0          16           0   0.004151425            2.
     1.027533      2.584198    0.01613541    0.08227476    0.05817705     0.0564942    0.03628014      77.96609      19.55374      111.6353    0.01973974      113.8579    0.01926328     -1.391173     0.2208223      0.158731      1.006813     -1.030815   0.006800455   0.006758159      9.128638      14.22608     -2.401015     -2.882713           3           5  -0.008839146    0.01727336    0.01023025    0.01669094  -0.009797676    0.01702253   0.002255178    0.01631597          13           0          50           2   0.004023043            2.
     1.037809      2.569747     0.0159718     0.0814405    0.05758713     0.0564942    0.03570259      77.96609      19.24246      111.6353    0.01961975      113.8579     0.0191462     -1.387604     0.2187167     0.1576218      1.009321     -1.024726   0.006769287   0.006727367      9.128638      14.22608     -2.401015     -2.882713           3           5  -0.008570956    0.01706779   0.009013965    0.01647818  -0.009958419    0.01682027   0.001518919    0.01611707          13           0          10           0   0.002209702            2.
     1.048187      2.557641    0.01517503    0.07737777    0.05471434    0.06211591    0.03353639      76.75864       16.4868      111.6393    0.01871528      113.8576    0.01817489     -1.381226      0.206764     0.1496961      1.011835     -1.019599   0.006461091   0.006422934      9.128638      14.22608     -2.401015     -2.882713           3           5  -0.009169275    0.01615787   0.007008376    0.01556955  -0.008055389    0.01597183   0.001117231    0.01532652          13           0          10           0   0.002489701            2.
     1.058669      2.527852   0.009246138    0.04714624    0.03333743    0.05778733    0.02006923       69.9996      10.58161      111.6411    0.01124245      113.8499     0.0110028       -1.3998     0.1222429    0.08732886      1.014355     -1.006879    0.00397853   0.003964088      14.22608      14.22608     -2.882713     -2.882713           5           5    -0.0021519    0.00964264   0.005696027    0.00931558    -0.0106782   0.009061114    0.00207388   0.008674981          13           0          10           0   2.180714E-4            2.
     1.069255      2.508316   0.007938839     0.0404803    0.02862389    0.05436849    0.01715663      68.19116      9.597866      111.6403   0.009670895       113.849   0.009500823     -1.396984     0.1066327    0.07633065      1.016881    -0.9984555   0.003441812   0.003430957      14.22608      14.22608     -2.882713     -2.882713           5           5  -0.001928372   0.008251834   0.004163735   0.007967161   -0.01011332   0.007544284   0.003612769   0.007226921          13           0          10           0   1.460651E-4            2.
     1.079948      2.490058   0.007329924    0.03737542    0.02642841    0.05125843    0.01577284      66.55591      9.344172      111.6396   0.008950451      113.8482   0.008821558     -1.393719     0.1012981    0.07268191      1.019414    -0.9905238   0.003200749   0.003191394      14.22608      14.22608     -2.882713     -2.882713           5           5  -0.001862035     0.0076095    0.00274668   0.007343858  -0.009397438    0.00680979   0.005146358   0.006530645          13           0          10           0   9.072350E-5            2.
     1.090747      2.472749    0.00739756     0.0377203    0.02667228    0.04838659    0.01584963      65.05637       9.93232       111.639   0.009057554      113.8474    0.00895195     -1.390108     0.1047557    0.07535793      1.021953      -0.98295   0.003253026   0.003243325      14.22608      14.22608     -2.882713     -2.882713           5           5  -0.001913638   0.007662592   0.001415254   0.007392994  -0.008560001   0.006825496   0.006677473   0.006558018          13           0          10           0   5.950192E-5            2.
     1.101655      2.456159   0.008010288    0.04084461     0.0288815    0.04569631    0.01709053       63.6626      11.32486      111.6384   0.009838512      113.8466   0.009747189     -1.386254     0.1144518    0.08256193      1.024499    -0.9756414   0.003546769   0.003535181      14.22608      14.22608     -2.882713     -2.882713           5           5  -0.002065107   0.008255349   1.516621E-4    0.00796379   -0.00761949   0.007418426   0.008210793   0.007145168          13           0          10           0   1.297718E-5            2.
     1.112671      2.440159   0.008970763    0.04574209    0.03234455    0.04321866    0.01905422      62.37994      13.33301      111.6378    0.01105293      113.8458    0.01097264     -1.382141      0.127665    0.09236757       1.02705    -0.9685454   0.003998818   0.003984184      14.22608      14.22608     -2.882713     -2.882713           5           5  -0.002313612   0.009174731  -0.001057258   0.008850714  -0.006607349   0.008340974   0.009727068   0.008055156          13           0          10           0   6.038113E-6            2.
     1.123798      2.424532    0.01013846    0.05169621    0.03655474    0.04079866    0.02143889      61.17859      15.87186      111.6372    0.01253334       113.845    0.01246469     -1.377902     0.1427252     0.1035815      1.029608      -0.96157   0.004549651   0.004530709      14.22608      14.22608     -2.882713     -2.882713           5           5  -0.002639153    0.01027896   -0.00222721   0.009917206  -0.005525793   0.009432248     0.0112459   0.009134377          13           0          10           0   3.900591E-5            2.
